Hash,Word,Count,AmazonPositive,AmazonNegative,IMDBPositive,IMDBNegative,YelpPositive,YelpNegative
72792fa10d4ca61295194377da0bcc05,shame,4,0,0,0,-4,0,0
727a181a78a6a5fb370f2cbd7f3e79ad,began,4,0,0,2,-2,0,0
72810d6f5f4c1725d709fa8fd7334a7f,talking,4,0,-2,0,0,0,-2
72858d1af3c55029d5dc0bf1a77b6d9e,frozen,6,0,0,0,0,0,-6
72992fb088bfa63dcb49ef663fcdfe53,otherwise,6,2,0,0,-2,0,-2
72a5eb07f207b2ce280314cd162588b7,cramming,2,0,0,0,0,2,0
72b302bf297a228a75730123efef7c41,banana,2,0,0,0,0,0,-2
72b751a83b2d4b349b9e1a4f75603957,margaritas,4,0,0,0,0,2,-2
72e070053d0823fcb1000512628b8a8d,themselves,10,0,0,6,-2,0,-2
72e998bd4458067bcb08657c893a346f,gently,2,0,0,2,0,0,0
72ea8dd4f90557cd68b4da1475294fda,faux,6,0,0,6,0,0,0
731b886d80d2ea138da54d30f43b2005,join,2,0,0,0,0,2,0
73329564760013a7824ff9d5d1af91ff,installed,2,2,0,0,0,0,0
7348c61f243be4676f257d3a7582e3f4,stepped,2,0,0,0,0,0,-2
7348e58fd5e48178db7c8277cb0ecbd0,microsofts,3,0,-3,0,0,0,0
7359d3b2ff69eb4127c60756cc77faa9,sinister,2,0,0,0,-2,0,0
73612947fc2d98c40d298c424c9f1907,delight,8,0,0,4,0,4,0
736a9a558f87e7f81acf098b4b547158,fausa,2,0,0,2,0,0,0
736d24f630a2b992d7fd6d2276ff5a54,touches,4,0,-2,2,0,0,0
737fe2dbb9328674567903a8e1a89129,soundtrack,10,0,0,6,-2,2,0
7391de3df0c84b727803650fab4717f7,sold,2,2,0,0,0,0,0
739b1f3a9bd2a0f35f2752d367af3107,cooking,2,0,0,0,0,0,-2
73a306f1e25eee1c3c0f9237d284925c,sexobsessed,2,0,0,2,0,0,0
73a6a32a7f6a5c7d0e444e0795987692,kirk,2,0,0,0,-2,0,0
73a6fcb016535503154cecf09b787015,strange,6,0,-2,2,0,0,-2
73b0472d43069103642ffa07997ff20a,graphics,10,4,0,2,-4,0,0
73bbd566536e2c09568defc61f5b9f48,leather,10,8,0,0,0,0,-2
73be252ca82217b1458a25e6b4e99f15,silent,10,0,0,10,0,0,0
73bebce395b6f1efedcf6842fbdb4d76,im,114,24,-26,4,-18,18,-24
73cdddd7730abfc13a55efb9f5685a3b,hours,22,2,-8,0,-8,0,-4
73cf0e388971ee4ec34e8daedd0d36cc,sorry,6,0,-2,0,-2,0,-2
73d5342eba070f636ac3246f319bf77f,section,2,0,0,0,0,2,0
73d94ca09de7d23b853273b035cbc752,barney,2,0,0,2,0,0,0
73df0eda2cb43ef5d4137bf180257e9b,consolations,2,0,0,2,0,0,0
73eddad2d6b1e499c783a99b2d9b41f4,mellow,2,0,0,0,0,0,-2
73f38794ec06167c970458212ad62092,technically,2,0,0,2,0,0,0
740457010945af5b62798ac83581b9fd,effort,6,2,0,2,0,0,-2
7409130086582ca67223e82ced654132,drains,2,0,-2,0,0,0,0
741095e743a2fb68fd23fd7502be7399,priced,15,11,0,0,0,4,0
7412df2b1db8cd2a5d4aafdb6c2090d3,research,2,2,0,0,0,0,0
741839f346d6e8126ae38ee76a96fd12,healthy,6,0,0,0,0,6,0
7419ba849355c8a21ba9a474b0dd30ba,campy,2,0,0,2,0,0,0
741de5a10d5eb0bd8de748cafe756bfd,earpiece,8,2,-6,0,0,0,0
741f4475f89448fa6e73828868fa5477,couple,18,4,-6,0,-2,4,-2
742929dcb631403d7c1c1efad2ca2700,chicken,32,0,0,0,0,18,-14
742f32c65ffd18b766fa307f8de2d47d,factor,2,2,0,0,0,0,0
74309231297ea96e92fae6ac4f5d3c14,forced,6,0,-4,0,-2,0,0
7436f942d5ea836cb84f1bb2527d8286,month,4,2,-2,0,0,0,0
74409f763e0be0add016cc41e4f993fe,lack,4,0,0,0,-2,0,-2
7466e22c25e3a264f2bead7723baae6d,earpieces,6,4,-2,0,0,0,0
746c2b4e3673f4d4835c011f1110abcf,ears,13,9,-4,0,0,0,0
7471d408e4d95866b111245299a02ab7,transcendant,2,0,0,0,0,2,0
7480b94f21cfa833827ce846841965b2,nc17,2,0,0,0,-2,0,0
74814317327a315b4d4d5c2a925af1b4,outit,2,0,0,2,0,0,0
748546a231aab31da69e24c7604b901a,exceptional,8,2,0,4,0,2,0
74ba4e8291e8b2e40a31a50505f8b72e,purchasing,4,2,-2,0,0,0,0
74c6abe13f6fc1bafd3575a8d055c56d,helps,4,0,0,4,0,0,0
74d08617d74abf19fd56b9d2616415e0,explanation,4,0,0,0,-4,0,0
74dcb1cec50854d2f880279f3dd19da9,reviews,12,4,0,0,-2,2,-4
74df927e886aaebd1af42c5d7f123605,cameo,2,0,0,2,0,0,0
74e8333ad11685ff3bdae589c8f6e34d,down,40,4,-12,4,-2,4,-14
750379b5926e9f728aa6c253d37e3792,motorola,24,13,-11,0,0,0,0
750fab1750f911625f8eacfc80ac833f,thumbs,10,2,0,0,0,6,-2
75101dcdfc88455bcafc9e53e0b06689,running,12,0,0,4,0,2,-6
7515875808ef6219fa6fd725e2105588,floor,2,0,-2,0,0,0,0
7515d5843074a84978fc97328a831aca,howell,2,0,0,0,-2,0,0
7516c3b35580b3490248629cff5e498c,school,2,0,0,0,-2,0,0
752875213a111f12d876fef68bbf8259,stratus,2,0,0,0,-2,0,0
7538ebc37ad0917853e044b9b42bd8a4,mad,4,0,0,0,-4,0,0
75496dbfbebb296508150e41a03f5788,mistake,12,0,-8,0,0,0,-4
754cf3061c4096be0f3ac491d1a84556,uniqueness,2,0,0,0,-2,0,0
75568803c628b5e694e7b8fabc24bb68,seasoned,4,0,0,0,0,4,0
755f85c2723bb39381c7379a604160d8,good,460,131,-27,78,-34,146,-44
75631f399043213a36602cc670faef71,afternoon,4,0,0,0,-2,2,0
75778bf8fde7266d416b0089e7b8b793,fi,2,0,0,2,0,0,0
757ad9639b2ed69da6620b17b48617cf,jutland,2,0,0,2,0,0,0
7583defb1b1da0f47b832ad79360875a,occur,2,0,0,0,-2,0,0
75846a6a11c461d824738c99af738b45,screams,2,0,0,0,0,2,0
7587ec3e10e7c0a2032fc022bb45b1fe,receives,2,0,0,0,0,2,0
7596592ab194e4da641398d50ac937cc,greatespecially,2,0,0,2,0,0,0
75971bda06c46c0895cfae49e8c1cc2f,meld,2,0,0,2,0,0,0
759b74ce43947f5f4c91aeddc3e5bad3,development,4,2,0,2,0,0,0
75a8b06c954210131e90d89536aa3624,bluetoooth,2,0,-2,0,0,0,0
75abd646aa7982eb338fb51b49178384,further,4,0,0,2,0,2,0
75aeb98e5241592ad6a6c2c4c78a16ef,years,52,15,-3,24,-4,4,-2
75c52c34cabb8106a245577bba743a39,omelets,2,0,0,0,0,2,0
75d0e151d51da802b3799d4dc5140c11,complexity,2,0,0,2,0,0,0
75e48d2bd21d2637bdb317d6965e15e0,felt,30,0,-4,6,-4,4,-12
75e52a0ecfafeda17a34fc60111c1f0b,cold,20,0,0,2,0,2,-16
76010858c8362d7302ef5f9436aa6639,fresh,32,0,0,4,0,20,-8
7612e84033b6f5f1a8b8039d9e25d9b5,europe,2,0,-2,0,0,0,0
761b39f538b62252dc09c4312aed6324,refried,2,0,0,0,0,0,-2
7625ac700f09f21424f9148181f33651,functional,2,2,0,0,0,0,0
763b8741d9f1a6fb4e0b72865d993f33,coconut,2,0,0,0,0,0,-2
765ae843192a0f1b071f4446ee4c5fa3,soul,4,0,0,4,0,0,0
767fc73d92d26413d7f2a4b51088ccc5,vx,2,2,0,0,0,0,0
7680edae4d6618e8fe00990c9f628966,interest,6,0,0,2,-4,0,0
768747907b90c39ab6f16fcb3320897a,puppet,2,0,0,0,-2,0,0
769411df5d33ac357a9f7d3e2a3b1723,crappy,2,0,-2,0,0,0,0
7694f4a66316e53c8cdd9d9954bd611d,q,6,2,-4,0,0,0,0
76976dad45043bc22024e606264c3d3b,gristle,2,0,0,0,0,0,-2
769f0c530528f577d57f4f6a3a1bf136,racial,6,0,0,0,-6,0,0
76aba95cba4ed1280a1e567b178f58a2,spinach,2,0,0,0,0,0,-2
76b266be1f2bced68787e7dea0285072,palmtopcameracellphone,2,2,0,0,0,0,0
76bfaf88ae4d178d004bad31146faeed,angeles,6,0,-2,0,-4,0,0
76d2cdf7159de2912dd7166b79dd6b79,narration,2,0,0,2,0,0,0
76d97e8407f821a6e56296c4c9a9388c,killings,2,0,0,0,-2,0,0
76dd423ad8e94e7e0257f26ffb0c5eae,occasionally,8,0,0,8,0,0,0
76e084771e78c194efd0e2d5b8920bea,paid,8,0,0,0,-4,0,-4
76e2df3fefead34ee08889304c8e1712,feelgood,2,0,0,2,0,0,0
76e369257240ded4b1c059cf20e8d9a4,enjoy,24,2,0,8,-2,4,-8
76ea0bebb3c22822b4f0dd9c9fd021c5,create,4,0,0,2,-2,0,0
76ee3de97a1b8b903319b7c013d8c877,upload,2,0,-2,0,0,0,0
76f5d947149185d77a1fa1a114b3fb30,wong,2,0,0,2,0,0,0
77004ea213d5fc71acf74a8c9c6795fb,fun,21,0,-3,10,0,8,0
772b76917b47b88838f3c947de6d917a,marriage,2,0,0,2,0,0,0
772d6209c825a13e8bd82758db7362e1,court,4,0,0,2,0,2,0
7743087baaa7f816b880ef6cb1536092,belmondo,2,0,0,2,0,0,0
7757cc400c1d2ae98b57cbaa95e28b05,seemed,12,2,0,0,-6,0,-4
7761127a460aaf290ed953098284dd1a,than,138,40,-20,18,-30,12,-18
776ea3bf11df5829827f7afb43c37174,integration,2,0,0,0,-2,0,0
777f630b19bf8565b5aecc1f73d9024d,jabra,16,14,-2,0,0,0,0
77a351e585a4406e734071a334a3f7b7,communications,2,0,-2,0,0,0,0
77a403afa4a51f1559c39d715434bb07,horrorsuspense,2,0,0,2,0,0,0
77a5e5fce95ba0ba946908a0b237116f,neighbourgirl,2,0,0,0,-2,0,0
77b6115171c9ffd34bc02d96073b20fa,exchanged,4,2,-2,0,0,0,0
77d994c4c0f3888c0b61566e598596e7,cheekbones,2,0,0,2,0,0,0
77f02e830790ee010de07d98c0c86505,reminded,4,0,0,2,0,2,0
77f4de0c4db55dec736561ac64c7ea6b,spice,2,0,0,0,0,2,0
78056ebb02cffc14bb7ece14904812dc,bonus,2,0,0,2,0,0,0
7813258ef8c6b632dde8cc80f6bda62f,bacon,10,0,0,0,0,10,0
7828e97cf512564affbe2d16d1a5bdd8,bloody,2,0,0,0,0,0,-2
783e8e29e6a8c3e22baa58a19420eb4f,seconds,8,3,-5,0,0,0,0
78459e745634e095a00a55c1f1a80910,keeps,6,0,-2,4,0,0,0
785c3410a0ce135445fb30867a91451b,drawback,3,0,-3,0,0,0,0
785f0e7403e7756a988b39dafb2f59f6,imdb,2,0,0,0,-2,0,0
787430239d77b15399788c531d37249b,ramseys,2,0,0,0,0,0,-2
7877adcb96eb8221c075f0008093bbf7,dates,2,0,0,0,0,2,0
787c74a2e618a696e34e025adda33ad3,sunday,2,0,0,0,0,2,0
7884b43601e8db30d1a7eed0ef693611,knocked,2,0,0,0,-2,0,0
789183b7e98646c11d5f0544c8f3c4c9,sent,2,0,-2,0,0,0,0
7891abd4283db72e434901eba508c73f,wedges,2,0,0,0,0,0,-2
78a0cc219a4cb3563ac5fed236ad00f9,crawl,2,0,-2,0,0,0,0
78a3d5ab2fef111235de06f681b0abc9,paced,4,0,0,4,0,0,0
78a5eb43deef9a7b5b9ce157b9d52ac4,price,70,52,-4,0,0,8,-6
78ae8a976b73240c5aa22cdbbac88693,tartare,2,0,0,0,0,2,0
78b6802eed9c7a038b2ee2c8b66234a5,steele,2,0,0,2,0,0,0
78c0edc7a4f50155b67011cb8ca33145,offend,2,0,0,0,-2,0,0
78c12ad6c13087264b9e0116eb5704c9,jenni,2,0,0,0,0,0,-2
78cdeac478e1ba62b564cfc57b945f87,using,28,15,-11,2,0,0,0
78deee5e883855dff57877fb0c8ff1ca,petty,2,0,0,0,0,2,0
78e731027d8fd50ed642340b7c9a63b3,message,2,0,-2,0,0,0,0
78ee54aa8f813885fe2fe20d232518b9,point,16,0,-2,4,-4,2,-4
78f0805fa8ffadabda721fdaf85b3ca9,parts,8,0,0,8,0,0,0
78fe7e1c61eb123712e8055285b4a395,baileys,2,0,0,2,0,0,0
7902987e76398723c4231900d9b98212,belowpar,2,0,0,0,-2,0,0
790f6b6cf6a6fbead525927d69f409fe,forgot,4,0,-2,2,0,0,0
790fce93bc9dd65a3b4fe441645ec140,besides,2,0,0,0,0,0,-2
7927be390e743cc4cee581d12d029078,reversible,2,2,0,0,0,0,0
79464212afb7fd6c38699d0617eaedeb,television,2,0,0,2,0,0,0
794aad24cbd58461011ed9094b7fa212,buyer,3,0,-3,0,0,0,0
795237fd9d107e63cd19b0db0f2fba2f,iq,4,0,0,0,-4,0,0
795f3202b17cb6bc3d4b771d8c6c9eaf,other,99,13,-12,32,-14,8,-20
7961f1b6aec712f8d1e6e3b9a6a1d6c9,storytellinga,2,0,0,0,-2,0,0
7962963ab05298e55429d4b832ccf935,hopefully,4,0,0,2,0,0,-2
7964da4b1e5447a140417a4f8c3af48b,meanders,2,0,0,0,-2,0,0
796597dabee7ee2d78aa677c282aea0b,moral,4,0,0,4,0,0,0
79794d0d3146040763b495ce84699c24,unrecognizable,4,0,0,2,-2,0,0
79845fb11e473b1a0811ca2543f04b9c,attempts,4,0,0,0,-4,0,0
7984e947265cc8b94c06702adbf28865,limitations,2,0,0,2,0,0,0
798b774748cc615ea52c733faeaebc74,palms,2,2,0,0,0,0,0
798cebccb32617ad94123450fd137104,1979,2,0,0,0,0,0,-2
79a2520f22b9e1526ff93176029603b8,impossible,4,0,-2,0,-2,0,0
79a98856e1e8b0df1e921ab4809cd6d0,youve,2,0,0,0,-2,0,0
79a9ab79786a1f910288136468444bb3,yellowtail,2,0,0,0,0,2,0
79ac065e81b44be34ea611facf462560,hurry,2,0,0,0,0,0,-2
79af0c177db2ee64b7301af6e1d53634,ham,2,0,0,0,-2,0,0
79d3f42ed60bb21b8cbf1b9da8dd82d7,nay,2,0,0,0,0,2,0
79d8e340812f9db0bbfa508beb319dea,holiday,2,0,0,0,0,2,0
79eb01f6e54b59703e988be49808558f,readers,4,0,0,2,0,0,-2
79ef87bc31ce234d06ef5833d69f12e2,eaten,10,0,0,0,0,6,-4
79f3a982fd2496a50c5ec8f88e9b608f,lifetime,2,0,0,2,0,0,0
79f7d2ef17285d43eb5819ce8fd4699a,leaves,6,0,0,4,0,0,-2
7a05af9edb26eec36db92c1f536adeb3,microphone,6,2,-4,0,0,0,0
7a10ea1b9b2872da9f375002c44ddfce,ball,4,0,0,0,-2,0,-2
7a1c07ff60f9c07ffe8da34ecbf4edc2,fantasy,2,0,0,2,0,0,0
7a2eb41a38a8f4e39c1586649da21e5f,helen,2,0,0,2,0,0,0
7a3af604e52e2577b3f5b77e96f3e01d,excellent,108,56,-2,30,0,20,0
7a447f9532116692453fed73b23f50de,overwrought,2,0,0,0,-2,0,0
7a4ba92c07cb17aa2f2ab15496fa4592,ursula,2,0,0,2,0,0,0
7a53bde2dde88f0a9c39794f6567cdf5,chow,4,0,0,0,-2,2,0
7a5b5501705f07767ec8bed743855a01,humor,2,0,0,0,-2,0,0
7a63bec978888250db79ec06f68d8185,dramatic,4,0,0,2,-2,0,0
7a7c7a92c5e033502387b2e3d9501fb1,improvisation,2,0,0,0,-2,0,0
7a7dcfd6b7d4119656cb878aa5df5b85,eccleston,2,0,0,2,0,0,0
7a98e5053a8c8a4c3686f64fa5b5ae68,actorsan,2,0,0,0,-2,0,0
7aa28ed115707345d0274032757e8991,continue,6,0,-2,2,0,2,0
7aa4a242d3ce5fe086e54bd1949ad950,genuine,8,0,-2,6,0,0,0
7ab3f388bbf5200ebf5e501260ecddcc,massive,8,0,0,6,0,2,0
7acc2a75074482e2b408c60187e27c73,intrigued,2,0,0,2,0,0,0
7ad47e4b5d17f79e9fda2e5861f3ae87,flops,2,0,-2,0,0,0,0
7af3ab759cd47ca509368315cf4e186d,wifes,4,2,-2,0,0,0,0
7afe399f1415b137d0962f82662fa9d4,half,18,0,0,0,-12,2,-4
7b0746dabfaed032913530c495453f0f,ups,6,0,0,4,-2,0,0
7b091ccdbedb62b5875ec82ac3da69f2,flair,2,0,0,0,0,2,0
7b19c24f40ad3bab81a11c7374c71674,fascinated,2,0,0,2,0,0,0
7b27dc1e1a23efc62996ca016c97769e,turns,9,3,-2,2,-2,0,0
7b3ef1b118f53a58660b8530d1aa4683,moving,9,0,-3,2,-4,0,0
7b4601ac7f6fe54f86669548acc46286,owls,2,0,0,2,0,0,0
7b49993fa97555a00841cc95bee6bf70,shooting,2,0,0,0,-2,0,0
7b5459ea3cf12f9c4cfcd23fa54cde07,inch,2,0,0,0,0,0,-2
7b5c057fdbccf8ff09a6b9df763ace87,emotion,2,0,0,0,-2,0,0
7b606a7e2282235d774fb547fceb9698,poisoning,2,0,0,0,0,0,-2
7b7813f00f42b7e5366e7065aaa798c6,including,6,0,0,4,0,2,0
7b8263a70ff0e7ac2a3271989aa1275c,lieutenant,2,0,0,2,0,0,0
7b83d3f08fa392b79e3f553b585971cd,warning,6,0,-4,0,-2,0,0
7b849a50da92f39d6af294b10e0b93f5,excited,4,4,0,0,0,0,0
7b86876188b33c8e7210422e69cd1e84,pured,2,0,0,0,0,0,-2
7b8737a9a9b108d544015c403181644f,brutal,2,0,0,2,0,0,0
7b8b965ad4bca0e41ab51de7b31363a1,n,2,0,0,2,0,0,0
7b8dc4fb0fb55fc8eb69ff080c45ed7e,greater,3,0,-3,0,0,0,0
7b963e485a0c31a9632b5b2ec4fc022d,flavor,26,0,0,0,0,6,-20
7b9bb4ec5df7b19048d697a9133c50a1,incendiary,2,0,0,0,-2,0,0
7ba917e4e5158c8a9ed6eda08a6ec572,reviewer,6,0,0,2,-2,0,-2
7bb0b63fe7ca769b3e05fc6200931b82,bartender,4,0,0,0,0,4,0
7bd14a231864e618e1840c7e117e59c1,capacity,2,2,0,0,0,0,0
7bdc8a923ea34af94c5d36604d0fb3dc,sensitive,3,3,0,0,0,0,0
7bdff76536f12a7c5ffde207e72cfe3a,ice,10,0,0,0,0,8,-2
7be86b9c2235efbdecc846b982ebe376,scares,2,0,0,0,-2,0,0
7bed29bac6fdc5b55a63cc513a9e1ed9,wifetobe,2,0,0,0,-2,0,0
7bed3410f94965f26444ecf676fa5668,centers,2,0,0,0,-2,0,0
7c051efa7641541159bf7e63c989167f,stir,4,0,0,0,0,2,-2
7c07bc21715ddb70917e99c8e77915de,hes,8,0,0,4,-2,2,0
7c116ff7719dad10be0a5263590108e4,traffic,2,0,0,0,-2,0,0
7c2310f49b45203bf5e4ddc2a12c94da,useless,14,0,-14,0,0,0,0
7c31e3605dce6508e0b5720b6c0c0d5e,tvnever,2,0,0,2,0,0,0
7c3daa31f887c333291d5cf04e541db5,few,57,10,-19,6,-6,4,-12
7c47f161f13291ee0e50a4795bec5286,childhood,4,0,0,2,-2,0,0
7c4f29407893c334a6cb7a87bf045c0d,right,70,11,-17,22,-4,10,-6
7c6483ddcd99eb112c060ecbe0543e86,nice,111,49,0,12,0,44,-6
7c67f7869117923c58b29eee5f760c5f,rather,26,2,-6,10,-2,0,-6
7c8c54bbcb0c6a411c5a87b50c3ac8b4,appropriate,2,0,0,2,0,0,0
7c994c3fb728874ff5bb1b9a731f3966,american,4,0,0,2,-2,0,0
7c9bccaf31c869cf859bc0a9814d80fb,ineptly,2,0,0,0,-2,0,0
7ca57a9f85a19a6e4b9a248c1daca185,1948,2,0,0,0,-2,0,0
7cb4872d414053539d11f7c1270eafdc,adventure,2,0,0,2,0,0,0
7cb6e15c6e53ff1e3e89512e7655e755,juries,2,0,0,0,0,2,0
7cbbc409ec990f19c78c75bd1e06f215,70,2,0,0,0,0,2,0
7cbdd4e997c3b8e759f8d579bb30f6f1,medical,2,0,0,0,-2,0,0
7cc260957727a2a3e99ce612807f4f3c,ease,8,5,-3,0,0,0,0
7cc333ed1b11d4953b2c801b3c12658d,theres,22,2,-4,4,-12,0,0
7ce553ebaf3af92739f0b4a9bcbee7e4,monolog,2,0,0,2,0,0,0
7cef8a734855777c2a9d0caf42666e69,open,4,2,0,2,0,0,0
7ceffe3b5595422ac85bb6054d6d38f9,brick,4,0,0,0,0,4,0
7cf2db5ec261a0fa27a502d3196a6f60,pizza,30,0,0,0,0,20,-10
7d0db380a5b95a8ba1da0bca241abda1,at,271,16,-37,46,-62,30,-80
7d170a8a070fe3d4113b3639b8fd7eba,subverting,2,0,0,2,0,0,0
7d2f6713d5c059f53e9bc25171e8d127,witnessed,2,0,0,0,0,0,-2
7d4e6b66b4d15185ff15858e524730c8,realize,4,2,0,2,0,0,0
7d5291299ad348d03615a1d1577a7808,plans,2,0,-2,0,0,0,0
7d5b5b22a65f6e2373ff339bbd46e3ec,bumpers,2,0,-2,0,0,0,0
7d637d275668ed6d41a9b97e6ad3a556,age,6,0,0,4,-2,0,0
7d767e6bb05138bb94abee483ea8abc6,whether,12,2,0,2,-6,0,-2
7d793037a0760186574b0282f2f435e7,world,14,0,0,6,-4,4,0
7d8962c528937590208f024d2438eccb,violinists,2,0,0,0,0,2,0
7d8bc5f1a8d3787d06ef11c97d4655df,taylor,2,0,0,0,-2,0,0
7d9a0d11cb36e12a68817aff945390de,universe,2,0,0,2,0,0,0
7da7993d1249cb28b4e0c3e8524d15d2,trip,10,0,0,2,0,4,-4
7dc22b2c6a992f0232345df41303f5ea,setting,12,2,0,0,-4,4,-2
7ddf32e17a6ac5ce04a8ecbf782ca509,random,2,0,0,2,0,0,0
7ddf80803ddb70e671c6633a1f4d1943,actually,33,5,-4,18,-2,2,-2
7de99d55a70b4e1215218f00d95a9720,bigger,2,0,0,0,0,0,-2
7df531791f053d9e55708787c1d4a240,transmitters,2,2,0,0,0,0,0
7dfc1f5dc725f462d6a85bd6a7224164,enjoyment,2,0,0,2,0,0,0
7dfe52b9b17bcb186cfc785e76d7620b,satisifed,2,2,0,0,0,0,0
7e0577dcd1196f15ae659a084091f60b,shocking,2,0,0,2,0,0,0
7e0bfbe88547325b9cfca6448d03e95f,stowe,2,0,0,2,0,0,0
7e0d7f8a5d96c24ffcc840f31bce72b2,ann,2,0,0,2,0,0,0
7e1813d1263dfab2366123b8928656e3,cardboard,4,0,0,0,-4,0,0
7e25b972e192b01004b62346ee9975a5,wind,8,0,-2,6,0,0,0
7e273438a1992fc1dcc61e52da832378,touching,6,0,0,6,0,0,0
7e3f660480ab1640de8024c200b5a4d3,paper,6,0,0,0,-2,4,0
7e4f307f80e533fa0b4f0044e4694fc0,efforts,2,0,0,0,-2,0,0
7e6d964b36239630049a418a15a24a84,bottowm,2,0,-2,0,0,0,0
7e7aac930123145f5f0af775ca3e1c58,maybe,14,0,0,4,-4,0,-6
7e84944493e379c33782eb1c9ecb82c3,stretch,2,0,0,0,0,0,-2
7e85bcb66fb9a809d5ab4f62a8b8bea8,critical,2,0,0,2,0,0,0
7e8d032b5bdeef54a13f8d6cf777bd99,ponyo,4,0,0,4,0,0,0
7e9916253e8eafc68df7a995997d81ff,roasted,4,0,0,0,0,2,-2
7ea108a59ad794ebe7a66d623e2d3940,describes,2,0,0,2,0,0,0
7ea35acd3345b4ac5b2893ae87651468,saganaki,2,0,0,0,0,0,-2
7eae5c057e7ac26e14542f931e35f210,trumpeter,2,0,0,0,-2,0,0
7ec89f1dcab5fba186b9fd64a82fe06a,repertory,2,0,0,0,-2,0,0
7ecc19e1a0be36ba2c6f05d06b5d3058,weak,16,0,-8,0,-6,0,-2
7ed1413816c57d3717e3088fb646510e,blatant,2,0,0,0,-2,0,0
7ed201fa20d25d22b291dc85ae9e5ced,con,2,0,0,0,0,0,-2
7ed21143076d0cca420653d4345baa2f,alert,2,0,0,2,0,0,0
7ed501a93c1205e3a23f7f0313ea65dc,playing,16,0,0,8,-4,4,0
7edabf994b76a00cbc60c95af337db8f,weight,4,2,0,2,0,0,0
7ee9de6473f6e731d1753b7aca2613af,gratuity,2,0,0,0,0,2,0
7efccffc665c73fdf296d3e3214ae43f,remorse,2,0,-2,0,0,0,0
7f021a1415b86f2d013b2618fb31ae53,end,38,8,-6,12,-8,2,-2
7f31f6da784692dfbf911ebb44321749,unoriginal,2,0,0,0,-2,0,0
7f46165474d11ee5836777d85df2cdab,online,2,0,-2,0,0,0,0
7f6412ea0b565ab3fb16195746cd6c97,martini,2,0,0,0,0,0,-2
7f6c2aba7e69b691b91802d7fd179337,welldesigned,2,2,0,0,0,0,0
7f7b111ac1a5bcd7e02b7f58bc608288,plenty,6,2,0,4,0,0,0
7f80095aea4d66af1121f1fbe916066d,genre,2,0,0,2,0,0,0
7f8404311b34c335cfa5acc07c26880c,managementoh,2,2,0,0,0,0,0
7f933095e504aee953975239b9f1a601,fits,22,20,-2,0,0,0,0
7f9472165d6ff740f978887e8a24e8e4,auju,2,0,0,0,0,2,0
7fa3b767c460b54a2be4d49030b349c7,no,167,25,-30,14,-48,4,-46
7fab69ae3953bc838a5aeeb51c87f573,shined,2,0,0,2,0,0,0
7fbf8a8b90bcbb2ba650cc8b0714b739,stranger,2,0,0,2,0,0,0
7fc2e763b10d4207b3763e802405869d,arguing,3,0,-3,0,0,0,0
7fe4771c008a22eb763df47d19e2c6aa,ben,2,0,0,0,-2,0,0
7febea91979ea98f4b544f5a672532da,uses,4,0,0,4,0,0,0
7ff36797539130f77445f48da5d4a126,stephen,2,0,0,2,0,0,0
7ffffa992e1eb7c94997b9164c71d466,fishnet,2,0,0,0,-2,0,0
800729c319c8ce9d97a4ee925f8e7c86,scot,2,0,0,2,0,0,0
800c327aefb3f9241513cbf551abbfda,contract,5,0,-3,0,-2,0,0
804217a7fdce87beecb0778d19641c91,roths,2,0,0,2,0,0,0
804d332e257b923e2e10feead545ef8e,tracfone,2,0,-2,0,0,0,0
804f743824c0451b2f60d81b63b6a900,sea,6,0,0,6,0,0,0
805ac0ae000c99154272a479cd790b1d,displeased,2,0,-2,0,0,0,0
80a44a1da6f66d2e70d616ead6addbc2,uninteresting,4,0,0,0,-4,0,0
80a9196235641686f7f1b15f5cc21f18,unpredictable,4,0,0,2,-2,0,0
80b40f5c438c811f457e9a0a5641e004,dustpan,2,0,-2,0,0,0,0
80bb99796102ee2c8fe430f9473ffa0a,distorted,4,0,-2,2,0,0,0
80ca06abfa1a5104af9a770f485dad07,ford,2,0,0,2,0,0,0
80e40b9397aeffd8154f9842bbce89a3,thug,2,0,0,0,-2,0,0
80f4fdd781cd59019b34bd016d863824,falls,4,0,-2,0,-2,0,0
80f507d491444be5267067bdd7ef8f91,scaredand,2,0,0,2,0,0,0
80f5f164aa43626d4045163a4ae593b5,sending,9,2,-7,0,0,0,0
81069b209152545c2c3a86aa40f60699,patty,2,0,0,0,0,0,-2
81095d5c16b805aeb505d9a6885f6a02,explains,2,0,0,0,-2,0,0
810d2233ad75a602c921cea08bca312b,repeated,2,0,0,0,-2,0,0
811268aaf816faaef03ade5c52127d97,emerge,2,0,0,2,0,0,0
811882fecd5c7618d7099ebbd39ea254,left,27,2,-7,2,-4,6,-6
811b11d8e7fade7d0af1ea6e8f2db4ba,dennys,2,0,0,0,0,0,-2
811ba1b37f37b98fd96dce125286a59b,bergens,2,0,0,2,0,0,0
8121a5714f1efddff61793ebf3ffa371,overdue,2,0,0,2,0,0,0
8123a5561b7d03ad01d6b7cb159d1723,vinaigrette,2,0,0,0,0,2,0
812b4ba287f5ee0bc9d43bbf5bbe87fb,95,2,0,0,2,0,0,0
812ef74a32180ff8a2f85a9aa32d2c0e,almonds,2,0,0,0,0,2,0
812f90957f95eb34e64d519d40fc1685,receptiona,2,2,0,0,0,0,0
